matchStatus	name	matchedBuffIds	matchedOfficialTechnicIds	parsedStats	unparsedNotes	equipmentNames	info	sourcePage	sourceFile
matched	這いずる	technic-7949	7949		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	蟒蛇の尾	ノックバックを無効化し、待機と移動モーションが変化する ※WarAgeでは効果が無い 待機・移動モーション変化 多段ノックバックに有効？	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	ハイハイモーション	technic-6670	6670		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ソーン カラー	待機モーションと移動モーションが変化する 待機モーションが四つん這いになり、ハイハイしながら移動する	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	破壊の紋章	technic-13140	13140	破壊魔法:スキル+15		グラフィカル マジック ウイング	最大MPと破壊魔法の効果が上昇する ※WarAgeでは効果がない 破壊魔法テクニックの効果がスキル+15相当される 破壊魔法効果アップの併用関係は アイテム/追加効果/併用#破壊魔法 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	鋼の剛腕	technic-11969	11969		数値効果を自動抽出できませんでした	メカニカル ギガント アーム / アサシン ガントレット	攻撃力依存のダメージが15%上昇するが、消費STが1.1倍に増加する ※WarAgeでは効果がない 攻撃力が上昇するわけではなくダメージそのものが15%増加する。 魔力やスキル依存の攻撃には効果がない。 採集にも効果がある 効果対象の詳細は 物理攻撃ダメージアップ を参照 物理攻撃ダメージアップ(物理与ダメージ増加バフ)の併用関係は アイテム/追加効果/併用2#物理攻撃ダメージアップ(物理与ダメージ増加バフ) を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	バカンス タイム	technic-3867	3867		数値効果を自動抽出できませんでした	プライベート ビーチ / ビニール プール	プライベート空間で休憩タイム 装備すると強制座り 移動不可 HP,ST,MP回復は見られず。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	白衣の天使	technic-8895	8895		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ナース キャップ / ナース ウェア	アイテムの使用ディレイが短縮されて、包帯の回復量が増加する ※WarAgeでは効果が無い 専用技『 イントラヴィーナス ドリップ 』と『 ブラッド ドロー 』が使用可能になる アイテム使用ディレイ短縮効果は1つのみ有効	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	爆走	technic-7894	7894	攻撃力%15% / 攻撃力1	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	ダッシュ ブースター	ブースターを装着することで移動速度が10%上昇し、 キックの威力が上昇する ※WarAgeでは効果が無い 移動速度×110%、キック攻撃力+15%.* 足元に爆発エフェクト＆爆発音SE？、移動モーション変化、テク可	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	爆発体質	technic-8590	8590		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	頭乗りプリニー / 頭乗りプリニー カラー	ダメージを受けるとたまにプリニーが爆発する ※WarAgeでは効果が無い 被弾時に一定の確率で、攻撃してきた対象に固定100ダメージ 0ダメでも発動 73/1361 の約5% Buff中、蒐集行使の発動率が著しく低下（8/1361）外すと（53/578）へと戻った（要検証）	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	破邪の力	technic-12596	12596		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	魔除けのマント	病気や呪いを打ち消し、専用技『 ドッジ マント 』が使用できる ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
multiple	走りモーション変化	technic-1335,technic-1327	1335,1327		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ねずみ草鞋 +1～	走りモーションが変化する 自然調和ツイスター ランの走り方	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	バスタブ	technic-7564	7564		数値効果を自動抽出できませんでした	猫足バスタブ / ガラスのバスタブ	疲労回復の効果と体の汚れを洗い流す効果がある	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	パストーレ	technic-9125	9125		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	パスコロペコラ ウィッグ / パスコロペコラ ウェア / パスコロペコラ チュニック / パスコロペコラ グローブ / パスコロペコラ パンツ / パスコロペコラ ブーツ / パスコロペコラ ベルト / パスコロペコラ キャップ / シープホーン ウィッグ / もこもこのブーツ	調教スキルのディレイを短縮する効果 調教スキルのディレイ-15% ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	バタフライ エフェクト	technic-5807	5807		数値効果を自動抽出できませんでした	バタフライ ウイング	蝶が舞うエフェクト 自分の周りに蝶が舞うエフェクトが付く。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	蜂の羽ばたき	technic-12701	12701	速度10	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	メカニカル ビー ウイング	移動モーションが変化して、移動速度が上昇し、落下速度が低下する ※WarAgeでは効果がない 移動速度+10 落下速度軽減60%(風の加護[60%]と併用で上限[99%]到達)	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	バット エフェクト	technic-9470	9470		数値効果を自動抽出できませんでした	ハロウィン バット リボン / ウエスト バット リボン	魔力が3%上昇して、コウモリのエフェクトが周囲を舞う ※WarAgeでは効果が無い	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	ハッピー・イースター	technic-11966	11966		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	イースター バニー ウィッグ / イースター バニー バケット	幸せを運ぶウサギの効果で様々な幸運が訪れる ※ペットの取得経験値微増、ミスリル強化ゲージの速度低下、詠唱妨害耐性上昇、回避率上昇 ※WarAgeでは一部効果がない ペットの成長率を 1.05 倍にする 詳しくは「 ペット#y66d9c48 」ページを参照 ミスリル強化ゲージ速度7%低下、 幸運の守護 と併用可 詠唱妨害耐性+?% ※詠唱妨害耐性buffはテクニック装備ペットを含め最新の1個のみ有効	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	ハッピー バレンタイン	technic-13391	13391		数値効果を自動抽出できませんでした	バレンタイン チャーリー	皆で仲良くチョコレートを食べてバレンタインをたのしく過ごそう！ ※魔力が5上昇して、消費MPが10%減少する、さらに危ないチョコレートでもおいしく食べられるかも！？	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
matched	ハッピー ハロウィン	technic-8070	8070		数値効果を自動抽出できませんでした	ハロウィン チャーリー	辛いことは忘れて今を楽しもう！ きっと重い気持ちも吹き飛んで軽やかに！ ※持ち物の重さが少し軽くなる ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm
