enabled	verified	applyDefault	officialTechnicId	catalogId	name	conflictGroup	stackRule	attack	attackPct	magic	magicPct	speed	speedPct	dmgPct	extraAC	extraACPct	extraHP	extraHPPct	extraMP	extraMPPct	extraST	extraSTPct	extraMaxWeight	extraMaxWeightPct	extraHit	extraHitPct	extraAvoid	extraAvoidPct	extraAttackDelay	extraAttackDelayPct	extraMagicDelay	extraMagicDelayPct	extraFireRes	extraFireResPct	extraWaterRes	extraWaterResPct	extraEarthRes	extraEarthResPct	extraWindRes	extraWindResPct	extraNeutralRes	extraNeutralResPct	extraDamageReducePct	extraCritRatePct	extraBreath	extraHearing	extraSeeing	extraSmelling	extraFullness	extraThirst	extraSteal	extraLockpickingFail	extraFangAttack	extraFishingGaugeLength	extraFishingHitZone	extraSmithingGradeZone	extraSmithingGaugeSlip	extraSmithingHitZone	extraCarpentryGradeZone	extraCarpentryGaugeSlip	extraCarpentryHitZone	extraTailoringGradeZone	extraTailoringGaugeSlip	extraTailoringHitZone	extraDecorationGradeZone	extraDecorationGaugeSlip	extraDecorationHitZone	extraCookingGradeZone	extraCookingGaugeSlip	extraCookingHitZone	extraBrewingGradeZone	extraBrewingGaugeSlip	extraBrewingHitZone	extraAlchemyGradeZone	extraAlchemyGaugeSlip	extraAlchemyHitZone	extraReplicationGradeZone	extraReplicationGaugeSlip	extraReplicationHitZone	extraBeautyGaugeSlip	extraBeautyHitZone	hpRegenPerMinute	stRegenPerMinute	mpRegenPerMinute	stCostReducePct	mpCostReducePct	itemUseDelayPct	physicalDamageReducePct	physicalReflectPct	magicReflectPct	skillEffects	customEffects	memo	source	wikiName	matchStatus	matchedBuffIds	matchedOfficialTechnicIds	parsedStatsHint	unparsedNotes	equipmentNames	rawInfo	sourcePage	wikiId
			7881	technic-7881	蛇の加護	technic-7881	same-technic																																																																																							wiki-manual	蛇の加護	matched	technic-7881	7881		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	双頭の蛇 / 頭乗り巳人形( カラー)	詠唱妨害耐性が少し上昇し、稀に呪文を跳ね返す ※WarAgeでは効果がない 詠唱妨害耐性+10% 体感1/15-20ぐらいの稀さで反射 ※詠唱妨害耐性buffはテクニック装備ペットを含め最新の1個のみ有効	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:265
			12620	technic-12620	炎化創火 (ベリタス・バーン)	technic-12620	same-technic																																																																																							wiki-manual	炎化創火 (ベリタス・バーン)	matched	technic-12620	12620	属性ダメージ%:10%(火属性)		ヴェルフ・クロッゾの背負い剣	火属性のダメージが上昇して、火属性のダメージを軽減する ※WarAgeでは効果がない 火属性の技や魔法の効果が上昇し、被ダメージや被効果が減少する 効果量（ダメージ増加量/減少量）は約10% 効果時間には影響しないものが大半(一部増加するものもある)、効果量も低スキルや一部のテクニックでは上記%とは異なるものがある 効果（ダメージ・buff・回復など）が発生する段階で装備されていればいいため、 同部位でも破壊魔法効果アップや強化魔法効果アップなどと併用が可能 火属性効果アップの効果対象は アイテム/追加効果/検証#火属性ダメージアップ を参照 火属性効果アップの併用関係は アイテム/追加効果/併用2#火属性ダメージアップ を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:266
			12561	technic-12561	ヘリ脱出！	technic-12561	same-technic																																																																																							wiki-manual	ヘリ脱出！	matched	technic-12561	12561	速度:20	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	ヘリコプター エスケープ	ヘリの梯子にぶら下がって敵から逃亡する 待機と移動モーションが変化し、移動速度と落下速度が軽減される ※WarAgeでは効果がない 移動速度+20 落下速度軽減はフライング ノア ビークルより上、風加護系と併用可能 テクニック発動不可	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:267
			11529	technic-11529	ヘルスケア	technic-11529	same-technic																																																																																							wiki-manual	ヘルスケア	matched	technic-11529	11529		数値効果を自動抽出できませんでした	ヘルスケア デバイス	自分の情報を詳しく確認できるようになる ※スキル値の詳細や美容情報等 ※スキル値は小数点第四位まで確認できます 装備した際に美容状態が3段階でシステム欄に表示される スキル値はチケット使用時と同様	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:268
			10530	technic-10530	ヘルズ スレイヤー	technic-10530	same-technic																																																																																							wiki-manual	ヘルズ スレイヤー	matched	technic-10530	10530		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ヘルズ スレイヤー メダル	カオス系に対してダメージが増加する 神撃の一振りと併用不可、神撃の一振りが常に上書き カオス系敵mobへの攻撃時atk1.2倍または魔法ダメージ1.2倍増加及び味方petへの回復量1.2倍増加 対象は 効果アップ(特攻) を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:269
			12193	technic-12193	ベルセルク	technic-12193	same-technic		3																																																																																					wiki-manual	ベルセルク	matched	technic-12193	12193	攻撃力%:3%	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	サイバーパンク マスク / スカー ヘルム	攻撃力と戦闘技術スキルの効果が上昇し、戦闘技術のディレイを短縮する ※WarAgeでは効果がない 攻撃力+3% 戦闘技術テクニックの効果がスキル+10相当される 戦闘技術効果アップの併用関係は アイテム/追加効果/併用#戦闘技術 を参照 戦闘技術スキルのディレイ-15% ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:270
			11584	technic-11584	ヘルメスの加護	technic-11584	same-technic																																																																																							wiki-manual	ヘルメスの加護	matched	technic-11584	11584		数値効果を自動抽出できませんでした	ミスティック アーマーブーツ	回避の5%を移動速度に加算する ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:271
			11139	technic-11139	ペンデュラム	technic-11139	same-technic																																																																																							wiki-manual	ペンデュラム	matched	technic-11139	11139		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ペンデュラム ブレスレット	集中力が増して魔法詠唱妨害耐久性が少し上昇する 専用技『 チェイン オブ バインド 』が使用可能になる ※WarAgeでは効果がない ※秘伝の書を入手するには『 ペンデュラム ブレスレット 』を装備した状態でメモリーズボックスを右クリックしてください。 ※詠唱妨害耐性buffはテクニック装備ペットを含め最新の1個のみ有効	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:272
			10248	technic-10248	防音グッズ	technic-10248	same-technic																																																																																							wiki-manual	防音グッズ	matched	technic-10248	10248		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ラビット イヤーマフ	雑音を遮ることで音楽の効果と詠唱妨害耐性が上昇し、詠唱ディレイ短縮される ※WarAgeでは効果がない 詠唱継続率+10%、魔法ディレイ10%短縮 詠唱速度短縮がついていないため他のディレイ短縮バフと併用可、 勾玉の加護 とも併用可 ※詠唱妨害耐性buffはテクニック装備ペットを含め最新の1個のみ有効 音楽効果アップの併用関係は アイテム/追加効果/併用#音楽 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:273
			5856	technic-5856	防菌効果	technic-5856	same-technic																																																																																							wiki-manual	防菌効果	matched	technic-5856	5856		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	嘴マスク	病気の原因をシャットアウトして無効化する 病気系のDebuffを自動解除する。 エバー ディズィーズ（最大ST低下）は解除可能。 カースド ブレス（最大HP/MP/ST低下）は解除不可能。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:274
